acronym,title,projectUrl
BIO FLAM,Combustion behaviour of clean fuels in power generation BIO FLAM,0
BIFIC,Biomass waste fbc with inorganics control BIFIC,0
DECADE,Development and validation of a highly accurate emissions simulation tool capable of comparatively assessing vehicles operating under dynamic conditions DECADE,0
OIL-TECH,Development characterisation and scaling of atomizers for a combustion technology that offers significant fuel savings and drastic reductions in both co2 and no emissions OIL TECH,0
BIOFEED,Biosensor feed back control of waste water purification photooxidation followed by biological degradation using highly active surfactant degrading bacteria,0
RADARC,Simulation scenarios for potential radioactive spreading in the 21st century from rivers and external sources in the russian arctic coastal zone,0
TRIDES,The formation of phytotoxic substance trichloroacetic acid its significance for the desertification of semiarid and arid regions in southern russia and its influence on the natural resources of artic regions in northern russia,0
BIOSLUDGES,A new integrated bioleaching process for agricultural applications of wastewater sludges,0
SSIBCPMUK,Development of a surveillance system and integrated biological control ibc programme for curbing re emerging malaria in uzbekistan and kazakhstan,0
VIVAXNIS,Resurgence of plasmodium vivax malaria in the newly independent states nis development of innovative tools for monitoring parasite populations spreading to potentiate surveillance and control of malaria outbreaks,0
ENVRAD,Long term effects of damage in persons exposed to a radioactively contaminated environment,0
GENETIC CONSEQUENCES,Evaluation of genetic consequences of radiation and chemical contamination in human populations in kazakhstan by means of a spectrum of different tests,0
SWEET POTATO VIRUSES,The identification incidence and control of sweet potato viruses in east and south africa and assessment of host plant resistance for sustainable development,0
POTATO RESISTANCE GE,Resistant wild potatoes as source for novel genes mediating resistance against fungal viral and nematode diseases,0
MARAMA,Improvement of marama bean tylosema esculentum burch schreiber an under utilized grain and tuber producing legume for southern africa,0
ISCIMAS,Improved striga control in maize and sorghum,0
MYCHINTEC,Mycorrhiza technology for staple food crop production in small scale sustainable agriculture in china,0
CBPPVAC,Development of an improved vaccine against contagious bovine pleuropneumonia,0
LI-ION STARTER BATTE,Solvent free lithium polymer starter battery LI ION STARTER BATTERY,0
GESTCO,European potential for geological storage of co2 from fossil fuel combustion GESTCO,0
PAMLIB,New materials for li ion batteries with reduced cost and improved safety PAMLIB,0
BRANCH OPTIMIZATION,Constructional optimization of components branch connection of the compound plastic jacket pipe technology branch optimization,0
MIBCELL,Metallic intermediate band solar cells for high efficiency and low cost in photovoltaics,0
DREAMCAR,Direct Methanol Fuel Cell System for Car Applications Dreamcar,0
HIGH EFFICIENCY HOES,Holographic optical elements hoe for high efficiency illumination solar control and photovoltaic power in buidings high efficiency hoe s,0
EVAPCOOL,Passive downdraught evaporative cooling systems using porous ceramic evaporators development of key components evapcool,0
EIHP2,European integrated hydrogen project phase ii EIHP2,0
EXPERT SYSTEM LSSH,Development of an expert system to analyse optimise the technical economic feasibility or performance of hybrid large scale solar heating lssh systems expert system lssh,0
SOLSILC,A direct route to produce solar grade silicon at low cost SOLSILC,0
CONVECTION,Greenland sea convection mechanisms and their climatic implications CONVECTION,0
GOA,Gome assimilated and validated ozone and nitrogen dioxide fields for scientific users and for model validation,0
EPIDEMIE,Exotic plant invasions deleterious effects on mediterranean island ecosystems EPIDEMIE,0
TRACTOR,Tracer and circulation in the nordic seas region TRACTOR,0
GREENVEINS,Vulnerability of biodiversity in the agro ecosystem as influenced by green veining and land use intensity GREENVEINS,0
MAIN-E,Networked negotiation platform for manufacturing and logistics integrated planning and control in sme multi enterprise environment MAIN E,0
MAPAS,Machining of next generation packages and silicon wafers,0
LIFECON,Life cycle management of concrete infrastructures for improved sustainability,0
ULMAT,Enhancing production efficiency through ultra light high performances machine tools,0
HULLMON+,Intelligent hull monitoring systems for reduced risk of structural failures spill to the sea damage to cargo and for improved passenger safety and comfort HULLMON,0
ESACS,Enhanced safety assessment for complex systems ESACS,0
INTENT,Intent the transition towards global air and ground collaboration in traffic separation assurance,0
LOTEC,New approaches to low temperature curable coatings for powder and decorative applications,0
TOOLS-LIFE,New methodology of metallurgic control of tools parts and equipment with high in service loads in order to guarantee their lifetime,0
FERTILIZER & HEALTH,Workplace monitoring and occupational health studies at some selected phosphate fertilizer plants using nuclear and related analytical techniques,0
HELPROM,A multiple component health promotion programme for rural populations in the ukraine and belarus,0
LLH,Living conditions lifestyles and health,0
EPIC,Environmental protection from ionising contaminants in the arctic,0
ISOCASSAV,Improved screening of cassava against selected systemic arboviruses,0
MAIZE FOR ACID SOILS,Maize for sustainable cropping systems on tropical acid soils from molecular biology to field culltivation,0
RESIDIV,Exploring the genetic diversity of rice blast host pathogen interactions in china a tool to improve breeding for resistance to blast disease,0
ENRICH,Multipurpose nitrogen fixing trees and their associated microsymbionts for soil nutrient enrichment in sub saharan africa,0
KEY M. BOVIS ANTIGEN,Identification of relevant diagnostic antigens for bovine tuberculosis influences of animal and regional disease patterns,0
COWDANADIAVAC,Integrated diagnostic and recombinant vaccine development for cowdriosis and anaplasmosis,0
STAPLERAT,Protecting staple crops in eastern africa integrated approaches for ecologically based field rodent pest management,0
SEA.TRANS,Southeast asia in transition social transitions environmental impacts and policies for sustainable development,0
IMPALA,Improved fallows by legume plants trees shrubs and grasses in eastern and southern africa impact of soil biota som roots bnf microbes mycorrhiza and soil fauna improvement on bean and maize yields soil organics matter dynamics an,0
