title,projectUrl,acronym,return_code,redirect_url
European advanced centres for coordinating and enabling support in long-term silicon research,http://www.imec.be/EURACCESS/,EURACCESS,404,
Novel Techniques for Describing Shapes in Computer Graphics and Image Processing,http://skynet.liacs.nl/nodes/bin/nodes.cgi,NODES,[Errno 113] No route to host,
Flexible bench for architecture prototyping,http://www.flextel.it/prodotti/flexbench.htm,FLEXBENCH,404,
Sige channel and source/drain engineering for deep sub-micron CMOS,HTTP://www.imec.be/EURACCESS/SIGMOS/Welcome.html,SIGMOS,404,
Semiconductor Equipment Assessment Dissemination,http://www.sea.rl.ac.uk/index.htm,SEAD,timed out,
System design industry council of European telecom industries,HTTP://www.ecsi.org/ecsi/projects/sydic,SYDIC-TELECOM,404,
Large Optical Bandwidth by amplifier Systems based on TEllurite fibres doped with Rare earths,http://www.ist-optimist.org/,LOBSTER,301,http://noplace.com/
Object-oriented co-design and functional test techniques,http://odette.offis.de,ODETTE,[Errno -2] Name or service not known,
SiGe hetero MOS- and MOSFET's for ultimate scaling towards sub 100 nanometer,http://www.imec.be/sigmund/,SIGMUND,404,
"Stress minimization on deep sub-micron CMOS processes, measured by a high spatial resolution technique, and its application to 0.15 micron non volatile memories",http://stream.bo.cnr.it,STREAM,200,
Reliable Ultra-Bright Laser Diode Sources for Terabit Telecommunications and Photodynamic Therapy Applications,http://www.ist-optimist.org/,ULTRABRIGHT,301,http://noplace.com/
Amber/Green Emitters targeting High Temperature Applications,http://www.nmrc.ie/projects/agetha/,AGETHA,200,
Wide Aperture Coherent Laser Diodes for Erbium Doped Fibre Amplifiers,http://www.ist-optimist.org/,WILD,301,http://noplace.com/
High Temperature Electronics Network 3,http://www.hiten.com/,HITEN 3,301,http://hiten.com/
Advanced LINUX-Based pRoducts for Embedded telecommunication solutions,http://www.teletel.gr/libre/index.htm,LIBRE,301,http://www.teletel.eu/
Optical Compensation For Displays,http://www.lcr.thomson-csf.com/projects/flyer_ocdis.pdf,OCDIS,timed out,
Free/Libre and Open Source Software: survey and study,http://www.infonomics.nl/FLOSS/,FLOSS,404,
Approximation and On-line Algorithms,http://www.informatik.uni-kiel.de/inf/Jansen/appol/,APPOL,404,
Mobile IP based Network Developments,http://www.ist-mind.org/,MIND,200,
Ferroelectric CVD layers for memory applications,http://www.sea.rl.ac.uk/NewSEA/newpubs/Feclam/Feclam_synopsis.pdf,FECLAM,timed out,
Ambient Agoras: Dynamic Information Clouds in a Hybrid World,http://www.ambient-agoras.org,AMBIENT AGORAS,302,http://www.ambient-agoras.smart-future.net/
Extraction and synthesis of environmental information from multi-source data,http://www.nrsc.no/~envis/,FET-ENVIS,[Errno -2] Name or service not known,
Ballistic Double Electron Waveguide for Potential Use in Analog-to-digital conversion.,http://www.istproject.com/dew/,DEW,timed out,
Secure and Safe Systems based on Static Analysis,http://www.doc.ic.ac.uk/~siveroni/secsafe/,SECSAFE,301,http://www.siveroni.com/imperial/secsafe/
GLOBAL SMART SPACES,http://www.gloss.cis.strath.ac.uk/,GLOSS,[Errno -2] Name or service not known,
Self-assembly with carbon nanotubes: towards devices for information processing,http://saturn.crm-paris.com,SATURN,[Errno -2] Name or service not known,
Customer-Adaptive Web Interface for the Configuration Of products and services with Multiple Suppliers,http://www.cawicoms.org,CAWICOMS,403,
Randomized and Approximate Computation,http://www.maths.ox.ac.uk/rand-apx/,RAND-APX,404,
Gallium Arsenide Second-Window Quantum Dot Lasers,http://www.ist-optimist.org/,GSQ,301,http://noplace.com/
Creation of user-friendly mobile services personalised for tourism,http://www.ist-crumpet.org/,CRUMPET,200,
The World In Your Hands On The Move,http://www.whamproject.com,WHAM,302,https://www.hugedomains.com/domain_profile.cfm?d=whamproject&e=com
Bus Priority Strategies And Impact Scenarios Developed On A Large Urban Area,http://www.trg.soton.ac.uk/priscilla/,PRISCILLA,302,http://www.southampton.ac.uk/engineering/research/groups/transportation_group.page
Innovative Portable Pilot Assistance,http://www.ippa.qinetiq.com/,IPPA,[Errno -2] Name or service not known,
MOBIlity Management SERVICE CENTRES,http://www.mobiservice.org.uk,MOBISERVICE CENTRES,[Errno -2] Name or service not known,
MARItime Decision Support,http://www.telecom.ntua.gr/marides,MARIDES,404,
Omni-directional Visual System,http://cmp.felk.cvut.cz/projects/omniviews/,OMNIVIEWS,302,http://cmp.felk.cvut.cz/omniviews/
MICRO AIR VEHICLES FOR MULTI-PURPOSE REMOTE MONITORING AND SENSING,http://www.crfproject-eu.org,MARVEL,200,
Wireless Area Networking of Terahertz Emitters and Detectors,http://www.phy.cam.ac.uk/research/thz/wanted.html,WANTED,404,
Efficient Electronic Services for Tourist in Action,http://estia.sema.es,ESTIA,timed out,
Enhanced diversity and Space-time Coding for metrO and Railway Transmission,http://www.ceit.es/escort/,ESCORT,301,http://ceit.es/en/
"Virtual Market place for Rural Tourism sales, development and ICT services and Applications",http://www.vmart.org or http://www.country-holidays.org,VMART,[Errno -2] Name or service not known,
Personalised Access to Local Information and services for tOurists,http://www.palio.dii.unisi.it,PALIO,[Errno -2] Name or service not known,
Intelligent tools for emergency applications & decision support,http://www.portauthority.li.it/itea-ds.htm,ITEA-DS,404,
Integrated Communication System for Intelligent Train Applications,http://www.traincom.org,TRAINCOM,200,
A Runtime for Adaptive and Extensible Wireless Wearables,http://2wear.ics.forth.gr/,2WEAR,200,
Implementation of Global lOcation Referencing Approach,http://www.ertico.com/activiti/projects/agora/agora.htm,AGORA,403,
Analysis System of Symbolic Official data,http://www.assoproject.be,ASSO,[Errno 111] Connection refused,
Advanced lithography using ARF scanner 2,http://www.sea.rl.ac.uk/NewSEA/newpubs/Alasca/Alasca_results.pdf,ALASCA 2,timed out,
IST Investment Forum And Workshop,http://www.e-unlimited.com/investmentforum/default.htm,FORUM,200,
Development of an emerging technology based on micropyrotechnic. Applicative Exploration of Energetic Microsystems: MICROPYROSYSTEMS,http://www.laas.fr/Micropyros/,MICROPYROS,404,
Video Communication Workplace,http://www.cancer-network.de/videocom,VIDEOCOM,301,http://www.cancer-network.de/videocom/
Computer Aided Post for EasteRn States,http://www.posteurop.org/capers,CAPERS,302,http://www.posteurop.org/index.jsp
Next MAP for transport telematic applications,http://www.ertico.com/links/5thfp/NextMAP/home.htm,NEXTMAP,403,
Open Model For Network-wide Heterogeneous Intersection-based Transport Management,http://www.omniproject.net,OMNI,200,
Information Systems for Combined Mobility Management in Urban and Regional Areas,http://www.ssp-consult.de/ISCOM,ISCOM,301,http://www.ssp-consult.de/iscom/
DSRC ELectronics implementation for Transportation and Automotive applications,http://www.ertico.com/links/delta.htm,DELTA,403,
A Working Group to Boost Euro-Latin American Joint Activities in Industrial and Societal Applications of Information Society Technologies,http://www.ffii.nova.es/eurolatis/eurolatis.asp?idioma=UK,EUROLAT-IS,timed out,
The European Institute's Project on Information Technology Cooperation for the 21st Century,http://www.europeaninstitute.org/Pages/Telecom.html,TASKFORCE 21,403,
Long Distance Photonic Quantum Communication,http://www.imit.kth.se/QEO/qucomm/,QUCOMM,301,http://www.kth.se/ict
MOnitoring the yard in CONtainer Terminal,http://www.mocont.org,MOCONT,[Errno -2] Name or service not known,
Intelligent in-vehicle terminal for multimodal flexible collective transport services,http://www.vtt.fi/aut/kau/projects/invete,INVETE,404,
"NETwork of Stratospheric Platforms for Traffic Monitoring, Environmental Surveillance and Broadband Services",http://www.elec.york.ac.uk/comms/haps.html,HELINET,404,
A Reference System Architecture and Technology Platform for the Shipping Sector,http://www.ARETOPS.org,ARETOPS,[Errno -2] Name or service not known,
Systems Engineering Data Representation and Exchange Standardisation-2,http://www.sedres.com,SEDRES-2,[Errno -2] Name or service not known,
Supporting Measure for the ITs sHow-case and test-bed,http://www.smithtitos.com,SMITH,[Errno -2] Name or service not known,
"Prediction of congestion and incidents in Real time, for intelligent Incident Management and Emergency traffic management",http://www.trg.soton.ac.uk/prime/index.htm,PRIME,302,http://www.southampton.ac.uk/engineering/research/groups/transportation_group.page
Decision Support for Integrated Crew and Aircraft Recovery on the Day of Operations,http://www.carmen.se/Descartes/,DESCARTES,[Errno -5] No address associated with hostname,
Ubiquitous Web Applications,http://www.big.tuwien.ac.at/projects/uwa.html,UWA,404,
Advanced Communications applications for Embedded systems through Open Source S/W,http://aceos.telecom.ntua.gr,ACEOS,timed out,
Opening Administration Information Systems to Citizens,http://www.visual-admin.net/,VISUAL ADMIN,[Errno -2] Name or service not known,
Electronic Court: judicial IT-based management,http://www.intrasoft-intl.com/e-court/,E_COURT,200,
Technologies for Optimising the Precision of MS-WIM of Road Transports to Improve Automatic Overload Control and European Procedures for Enforcement,http://www.toptrial.de,TOP TRIAL,200,
TRansport Optimiser & Planner,http://www.democenter.it/trop/,TROP,403,
Best Practice Pilot for the Promotion and Implantation of Teleworking Tools at European SMEs of the Services Sector,http://www.cbt.es/proteleuses,PROTELEUSES,404,
Standardisation & dissemination support actions for waterborne telematic networks & applications,http://www.ist-swan.net,SWAN,[Errno -2] Name or service not known,
Maritime Intelligent Systems for Transport and Inter- related Chain,http://www.ist-mistic.org/,MISTIC,[Errno -2] Name or service not known,
Pedestrian and public transport navigator,http://www.bmtech.co.uk/Peptran,PEPTRAN,[Errno -2] Name or service not known,
Interdev Natural Resources Management - Linking European expertise with local wisdom,http://www.interdev-net.org,INTERDEV-NRM,[Errno 113] No route to host,
Tableau d'Observation Sociale des Centres d'Appel (Social Observation Table of Call Centres),http://www-it.fmi.uni-sofia.bg/tosca,TOSCA,301,http://www-it.fmi.uni-sofia.bg/TOSCA/
Multifunctional Automotive Radar Network,http://www.RadarNet.org,RADARNET,301,http://www.nci.de/index.php
"Families, Work and IST: A study of the interactions between family trends and new work methods in the Information Society",http://www.families-project.com,FAMILIES,404,
Best e-Europe Practices,http://www.beep-eu.org,BEEP,403,
Linking Organisations Through a Secure Environment for Distributed Drug Discovery,http://www.tecn.upf.es/prj/link3d/,LINK3D,404,
Ubiquitous and Integrated Teamwork Environment,http://www.ist-unite.org,UNITE,[Errno -2] Name or service not known,
Advanced Interactive Digital Administrations,http://www.aida.infonova.at,AIDA,[Errno -2] Name or service not known,
Initiative for Software Requirements Management Best Practice in Embedded Systems and E-Services Organisations,http://www.atc.gr/impression,IMPRESSION,404,
OPEN source ROUTER for the SOHO market,http://www.inaccessnetworks.com/projects/openrouter,OPENROUTER,[Errno -2] Name or service not known,
Services and Training through Augmented Reality,http://www.realviz.com/STAR/,STAR,timed out,
Digital Europe: E-commerce and Sustainable Development,http://www.digital-eu.org,DEESD,200,
European satellite rainfall analysis and monitoring at the geostationary scale (EURAINSAT),http://www.isac.cnr.it/~eurainsat/,EURAINSAT,404,
Mitigation of climate induced natural hazards (MITCH),http://www.mitch-ec.net/,MITCH,[Errno -2] Name or service not known,
Methods for assessing salt intrusion and transport in heterogeneous and fractured aquifers,http://www.weizmann.ac.il/ESER/Saltrans/home.html,SALTRANS,404,
Social learning for the integrated management and sustainable use of water at catchment scale (SLIM),http://www.dialoguedesigns.co.uk/slim/page.cfm,SLIM,404,
Rogue waves - forecast and impact on marine structures (MAXWAVE),http://w3g.gkss.de/projects/maxwave/,MAXWAVE,[Errno -2] Name or service not known,
Satellite-based ocean forecasting (SOFT),http://130.206.32.165/Natural/goi/oceanography/projects/soft/index.html,SOFT,timed out,
In-situ automated monitoring of trace metal speciation in estuaries and coastal zones in relation with the biogeochemical processes (IMTEC),http://www.idronaut.it/research_project/IMTEC/imtec.html,IMTEC,302,http://www.idronaut.it/cms/view
Acoustic communication network for monitoring of underwater environment in coastal areas (ACME),http://flipper.ncl.ac.uk/acme,ACME,[Errno -2] Name or service not known,
High performance damping material for aeronautical use (PARVIS),http://www.aero-scratch.net,PARVIS,[Errno -2] Name or service not known,
Electromagnetic radiation absorbing paint based on carbonyl iron powder.,http://www.feco.bz,FECO,[Errno -2] Name or service not known,
The artic lidar observatory for middel atmosphere resaerch (alomar),http://www.rocketrange.no/alomar/lsf/frameset.html,ALOMAR LSF,404,
Cardiff's school of engineering,http://www.euroflam.net/index.html,CAREER,301,http://www.ifrf.net/
Bayrisches forschungsinstitut f?r experimentelle geochemie und geophysisk,http://www.bgi.uni-bayreuth.de/,HIGH PRESSURE,200,
Laboratoire des ecouelements g?ophysiques et industriels (LEGI/CORIOLIS),http://www.coriolis-legi.org,LEGI/CORIOLIS,301,http://www.techserver.se/
The isis pulsed neutron facility,http://www.isis.rl.ac.uk.,EU ACCESS TO ISIS NE,[Errno -2] Name or service not known,
Central laser,http://www.clf.rl.ac.uk/,ACCESS TO LASERS AT,302,http://www.clf.stfc.ac.uk/CLF/
Pilot de blanchiment du ctp,http://www.ctp.inpg.fr,BLEACH-CHEM PILOT,200,
Synchrotron radiation source,http://www.dl.ac.uk/SRS/,SRS-ACCESS-IHP,301,http://www.stfc.ac.uk/
Plataforma solar de almeria,http://www.psa.es,TRANSSOL,200,
Frankfurt university centre for biomolecular nmr,http://www.biozentrum.uni-frankfurt.de/LSF/index.html,UNIFRANMRLSF,[Errno -2] Name or service not known,
"National microelectronics research centre, university college cork",http://nmrc.ucc.ie/access/,RIMDAC,404,
