acronym,title,projectUrl,,,,,,,,,,,,,,,,,,,,,,
NULL,Regulação da expressão dos receptores ionotrópicos do glutamato pelo BDNF em neurónios do hipocampo,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Natureza, dinâmica de populações e mecanismo de acção das células reguladoras T CD25+: Uma abordagem biomatemática e experimental",,,,,,,,,,,,,,,,,,,,,,,
NULL,Aplicações das Câmaras de Placas Resistivas temporizadoras-II,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo teórico de mesões escalares leves, em particular os isodupletos K*0(830), num modelo unitarizado de mesões",,,,,,,,,,,,,,,,,,,,,,,
NULL,Formação de Fibras Amilóides pela Transtirretina: na procura dos intermediários amiloidogénicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,PARTICIPAÇÃO PORTUGUESA EM EUSO - EXTREME UNIVERSE SPACE OBSERVATORY,,,,,,,,,,,,,,,,,,,,,,,
NULL,"A produção da vida familiar no masculino: novos papéis, novas identidades",,,,,,,,,,,,,,,,,,,,,,,
NULL,À procura dos novos pais: representações e atitudes perante a paternidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,A estrutura da atmosfera de Venus: preparacao e analise dos dados Venus Express / Visible InfraRed Thermal Imaging Spectrometer,,,,,,,,,,,,,,,,,,,,,,,
NULL,Utopias Literárias e Pensamento Utópico: A Cultura Portuguesa e a Tradição Intelectual do Ocidente - II,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo da dinâmica de transmissão de Cryptosporidium spp. por análise molecular de isolados humanos, animais e de águas",,,,,,,,,,,,,,,,,,,,,,,
NULL,Pesquisa de estirpes de rizóbio bem adaptadas a zonas áridas,,,,,,,,,,,,,,,,,,,,,,,
NULL,VIBRAÇÕES EM PONTES ATIRANTADAS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Proteinas da parede celular com papeis na desenvolvimento de xylema em Eucalyptus,,,,,,,,,,,,,,,,,,,,,,,
NULL,Optimização do funcionamento de reactores anaeróbios SBR para o tratamento de efluentes complexos contendo gorduras - ANASEBAR,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biodiversidade e Toxicidade de Cianobacterias Marinhas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novos Complexos Organometálicos Helicoidais com Propriedades de Não-Linearidade Óptica (NLO),,,,,,,,,,,,,,,,,,,,,,,
NULL,Genotoxicidade do Cr(VI): Mecanismos sinalizadores do ciclo celular e do destino da célula,,,,,,,,,,,,,,,,,,,,,,,
NULL,Óptica não-linear com semicondutores de grande hiato (OPTAR),,,,,,,,,,,,,,,,,,,,,,,
NULL,Suporte para Aplicações Transaccionais Robustas na Internet,,,,,,,,,,,,,,,,,,,,,,,
NULL,JANELAS INTELIGENTES AUTO ALIMENTADAS BASEADAS EM DISPOSITIVOS FOTOELECTROCRÓMICOS,,,,,,,,,,,,,,,,,,,,,,,
NULL,STACOS: Software Cooperativo Baseado em Normas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeito de alterações globais na flora marinha portuguesa numa escala temporal longa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Nanoestruturas de metais nobres em meios organizados: aplicações tecnológicas.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Transferência de Massa Gás-Líquido em Reactores Multifásicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos teóricos da acção e comportamento de polímeros em sistemas coloidais aquosos.,,,,,,,,,,,,,,,,,,,,,,,
NULL,GLOBALNest - Restrições Globais para Problemas de Posicionamento de Figuras Irregulares,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Culturas Juvenis e Participação Cívica: diferença, indiferença e novos desafios democráticos",,,,,,,,,,,,,,,,,,,,,,,
NULL,Manipulação da actividade da interleucina-10 de forma a aumentar o sucesso da terapia antimicobacteriana,,,,,,,,,,,,,,,,,,,,,,,
NULL,Libertação neuronal de nucleotidases e o seu papel na modulação purinérgica da transmissão sináptica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Inferência Indutiva na Categorização de Texto Usando Máquinas de Vectores de Suporte,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reactor JACTO(Jet-Loop): Novo Sistema Para Tratamento de Efluentes de Agro-Indústrias.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caminhos de alteridade. Estilos de vida e estratégias de resistência em dois grupos ciganos.,,,,,,,,,,,,,,,,,,,,,,,
NULL,StrongRep: Replicação com Coerência Forte de Bases de Dados Distribuidas em Grande-Escala Geográfica,,,,,,,,,,,,,,,,,,,,,,,
NULL,DIGA - Interfaces de diálogo de acesso global,,,,,,,,,,,,,,,,,,,,,,,
NULL,OMNISYS--Visão Omnidireccional para Navegação e Controlo,,,,,,,,,,,,,,,,,,,,,,,
NULL,Melhoramento de Nemátodes Entomopatogénicos para Controlo de Noctuídeos nos Açores,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de revestimentos auto-lubrificantes para a indústria metalomecânica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Métodos bioquímicos e químicos na previsão da mineralização de azoto e armazenamento de carbono em resíduos orgânicos aplicados ao solo,,,,,,,,,,,,,,,,,,,,,,,
NULL,Identifcação e análise funcional do transcriptoma de células precursoras comuns do coração/hemangioblasto.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos de Sedimentação e Transporte empregando novas técnicas analíticas e experimentais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeito neuroprotector do neuropeptídeo Y na excitotoxicidade e na epilepsia do lobo temporal,,,,,,,,,,,,,,,,,,,,,,,
NULL,O peixe espada preto em águas portuguesas: medidas de conservação e controle de qualidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Determinação das propriedades das nuvens sobre Portugal usando medidas ENVISAT e contaminadas por episódios de aerossóis,,,,,,,,,,,,,,,,,,,,,,,
NULL,Planeamento Urbano para a Integração de Imigrantes,,,,,,,,,,,,,,,,,,,,,,,
NULL,As diferenças de género na conduta moral e inteligência emocional: identificação e uniformização de critérios de selecção na Polícia,,,,,,,,,,,,,,,,,,,,,,,
NULL,Um Sistema de Análise e Interpretação de Imagens de Satélite para a monitorização da qualidade da água na Zona Costeira.,,,,,,,,,,,,,,,,,,,,,,,
NULL,AIRS - Avaliação da Qualidade do Ar através de Detecção Remota - Monitorização de Aerossóis na Área Metropolitana de Lisboa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Colaboração com GEANT4,,,,,,,,,,,,,,,,,,,,,,,
NULL,Colaboração na Experiência CMS,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Fisiologia da PTHrP em peixes, relevância de um factor hipercalcémico único para o balanço do cálcio",,,,,,,,,,,,,,,,,,,,,,,
NULL,"A aplicação do conceito de ""estruturas mínimas"" na gestão de recursos humanos",,,,,,,,,,,,,,,,,,,,,,,
NULL,Consciência História - teoria e práticas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Ecologia quimica de crisomelídeos: localização da planta, comportamento sexual e de defesa",,,,,,,,,,,,,,,,,,,,,,,
NULL,Influência da maquinação da madeira sobre as características objectivas e sobre a percepção subjectiva do aspecto dum acabamento,,,,,,,,,,,,,,,,,,,,,,,
NULL,Genética e consanguinidade das cardiopatias congénitas nos Açores,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação e Previsão de Séries do Turismo: Aplicações ao Caso Português,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Ventilação em Edifícios de Habitação - Modelação e Experimentação ""in situ""",,,,,,,,,,,,,,,,,,,,,,,
NULL,Diferenciação genética e morfológica em organismos estuarinos com padrões de dispersão contrastantes ao longo de um gradiente geográfico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Espalhamento de luz em meios biológicos túrbidos: uma abordagem fractal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Salazar e os seus interlocutores,,,,,,,,,,,,,,,,,,,,,,,
NULL,InStory - Narrativas interactivas personalizadas em dispositivos móveis,,,,,,,,,,,,,,,,,,,,,,,
NULL,"LINKS - Capital Social e Inovação, as redes na promoção do desenvolvimento local",,,,,,,,,,,,,,,,,,,,,,,
NULL,CAMIDES--IDENTIFICAÇÃO E ESTIMAÇÃO DE MODELOS DE CÂMARAS,,,,,,,,,,,,,,,,,,,,,,,
NULL,SANSKI - Serviço Semi-Automático de Negociação para Interoperabilidade baseada em Conhecimento,,,,,,,,,,,,,,,,,,,,,,,
NULL,Filosofia e Comunicação,,,,,,,,,,,,,,,,,,,,,,,
NULL,Diversidade de répteis nas ilhas de S. Tomé: comparação com os processos de colonização de ilhas Atlânticas por vertebrados não voadores.,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Heterojunções de SiGe/Si Crescidas em Substratos Virtuais - Relaxamento de tensões e Interdifusão, ""GESICA""",,,,,,,,,,,,,,,,,,,,,,,
NULL,ISEPMain - Escalonamento Inteligente das Actividades de Manutenção de Redes de Distribuição de Energia,,,,,,,,,,,,,,,,,,,,,,,
NULL,Arquivo Virtual de Cartografia Urbana Portuguesa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novas técnicas de correcção de erros em instrumentos de medida digitais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos fundamentais ao MARS - inovador processo de recuperação de aromáticos por membranas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Regulação do metabolismo da parede celular e da permeabilidade da membrana plasmática durante o amadurecimento de frutos carnudos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento e aplicação de metodologias in vitro para avaliação de mecanismos anti-inflamatórios e antioxidantes de anti-inflamatórios,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação e Simulação Automática da Dinâmica de Sistemas Qualitativos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Os pergaminhos medievais da Quinta da Pacheca,,,,,,,,,,,,,,,,,,,,,,,
NULL,Comunidades de Peixes das plataformas rochosas intertidais durante a preia-mar: padrões de comportamento e de utilização do espaço,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Eficiência Energética em Edifícios Residenciais - Da Teoria à Prática. Aplicação dos Princípios da Arquitectura Bioclimática à Prática de Projecto.,,,,,,,,,,,,,,,,,,,,,,,
NULL,MOdelo de Derrames de HIdrocarbonetos no MAR aplicado ao Atlântico Nordeste (MODHIMAR),,,,,,,,,,,,,,,,,,,,,,,
NULL,Bombaim Antes dos Ingleses. A marca portuguesa no território da península de Bombaim.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Novos filmes dieléctricos de BST para memorias dinamicas de acesso aleatoriode elevada densidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,BIOMOD - Modificações enzimáticas em fibras de E. globulus.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Património arquitectónico rural nos Concelhos do Porto e Vila Nova de Gaia,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mutações e delecções no ADN mitocondrial em tumores da tireóide pós-Chernobyl e no respectivo parênquima normal adjacente,,,,,,,,,,,,,,,,,,,,,,,
NULL,Determinação da estrutura da proteina ataxina 3 nas suas formas normal e expandida: determinantes estruturais da doença de Machado-Joseph,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tolerância à amónia no teleósteo Misgurnus anguillicaudatus. Sobrevivência a altas concentições de amónia e exposição ao ar.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos estruturais do factor de maturação do proteassoma (Ump1p) e do seu complexo com precursores do proteassoma,,,,,,,,,,,,,,,,,,,,,,,
NULL,CLAYCATS - Argilas do Porto Santo modificadas como catalisadores de reacções orgânicas em fase líquida,,,,,,,,,,,,,,,,,,,,,,,
NULL,Formação do miótomo no ratinho: movimentos celulares e interacções célula-matriz extracelular.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fosforilação Oxidativa acoplada à Respiração do Sulfato,,,,,,,,,,,,,,,,,,,,,,,
NULL,Functional genomics and bioenergetics of Saccharomyces cerevisiae during winemaking,,,,,,,,,,,,,,,,,,,,,,,
NULL,EELEANORA - Impacto da exposição a poluentes no contributo de populações específicas de enguia para a renovação do stock europeu,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeitos do aumento da concentração de CO2 interactuando com outras variáveis ambientais na vinha estabelecida em condições Mediterrânicas,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Sacarose como Auxiliar Quiral Solúvel em Água e como Elo de Ligação para Qímica de Fase Sólida,,,,,,,,,,,,,,,,,,,,,,,
NULL,Neutralização do HIV-2 por soros de indivíduos infectados: associação com carga viral e diversidade genética e fenotípica das quasiespecies virais,,,,,,,,,,,,,,,,,,,,,,,
NULL,COLABORAÇÃO NA EXPERIÊNCIA NA60 DO CERN,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo de retrodifusão de fotoelectrões emitidos por fotocátodos em ambientes gasosos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Violação de CP,,,,,,,,,,,,,,,,,,,,,,,
NULL,Controlo por Ultrasons de Barras de Liga de Titânio para avaliação ||estrutural,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da cintilação primária no ar para detecção de raios cósmicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mecanismos de resposta ao stress oxidativo em Deinococcus radiodurans,,,,,,,,,,,,,,,,,,,,,,,
NULL,Portabilidade e Desempenho em Sistemas Paralelos Heterogéneos,,,,,,,,,,,,,,,,,,,,,,,
NULL,O uso de analogia na leitura de palavras em português e em contexto bilinguístico (português-inglês).,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Factores de Forma Electromagnéticos de Sistemas de Poucos-Nucleões, na abordagem da Dinâmica Hamiltoniana Relativista",,,,,,,,,,,,,,,,,,,,,,,
NULL,Calorimetria para ATLAS/LHC,,,,,,,,,,,,,,,,,,,,,,,
NULL,Aspectos não-perturbativos de campos e cordas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Corrente Costeira Noroeste Ibérica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reacções Nucleares e Processos Hadrónicos Subjacentes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Inibição da infecciosidade do HIV através de proteínas derivadas de anticorpos recombinantes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Computabilidade e complexidade em modelos continuos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tradução Anotada das Obras de Aristóteles,,,,,,,,,,,,,,,,,,,,,,,
NULL,Genética e patogénese da diabetes tipo 1 em modelo murino,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desgaste de compósitos de matriz de alumínio: Influência das condições de processamento e de tratamento térmico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Conversão de Hidrocarbonetos sobre Zeólitos -Estudos Mecanísticos e Modelação,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estrutura e evolução de grafos aleatórios,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sensores químicos: reconhecimento molecular em interfaces sólidas,,,,,,,,,,,,,,,,,,,,,,,
NULL,UTILIZAÇÃO DE ISÓTOPOS DE AZOTO NA AVALIAÇÃO DO IMPACTE DA AGRICULTURA NA QUALIDADE DOS REC. HÍDRICOS SUBTERRÂNEOS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Polícias Organizações e Mudança: uma etnografia sobre identidades sócio-profissionais.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação Numérica da Qualidade de Ar Urbano Relacionando com a Saúde Pública,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de vacinas experimentais de DNA contra o vírus Maedi-Visna dos ovinos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos Mecanísticos e Estruturais da Oxidação e Armazenamento do Ião Ferroso pelas Ferritinas H.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Adaptação de Tomicus spp à fisiologia do hospedeiro num cenário de alteração climatica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Metodologias participadas de avaliação de planos e projectos territoriais,,,,,,,,,,,,,,,,,,,,,,,
NULL,ANTIOXIDANTES NATURAIS DE ORIGEM VEGETAL,,,,,,,,,,,,,,,,,,,,,,,
NULL,PMD - Dispersão dos Modos de Polarização em Sistemas de Comunicação Ópticos de Alto Débito,,,,,,,,,,,,,,,,,,,,,,,
NULL,Micro Sistemas de Energia Eléctrica: Microgeração integrada em redes locais.,,,,,,,,,,,,,,,,,,,,,,,
NULL,ARMAZENAMENTO ÓPTICO E GRADES DE RELEVO EM FILMES AUTOMONTADOS DE AZO-POLÕMEROS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Comportamento facial e atractividade social.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Regulaçao transcricional do antigénio CD34 em células estaminais e a sua importância em desenvolvimento,,,,,,,,,,,,,,,,,,,,,,,
NULL,RoboNose: Navegação de Robôs Móveis com Base em Olfacto,,,,,,,,,,,,,,,,,,,,,,,
NULL,Análise do papel do p53 na instabilidade cromossómica em tumores,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de Interfaces para Fontes de Energia Renovável,,,,,,,,,,,,,,,,,,,,,,,
NULL,A via dos glioxalases em Leishmania: Potenciais aplicações terapêuticas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Adaptação ao ácido octanóico em populações de D. melanogaster: uma análise em genética molecular, desenvolvimento e comportamento",,,,,,,,,,,,,,,,,,,,,,,
NULL,"DIFFUSION-CONTROL: Projecto/síntese de micropartículas e colóides magnéticos de propriedades controladas com base em ""smart"" polímeros",,,,,,,,,,,,,,,,,,,,,,,
NULL,Combinatórias lexicais do português (COMBINA-PT),,,,,,,,,,,,,,,,,,,,,,,
NULL,Novos factores do hospedeiro manipulados por bactérias patogénicas para causar infecções em humanos: papel da fosforilação em tirosinas da Miosina IIA e da Citoqueratina 18,,,,,,,,,,,,,,,,,,,,,,,
NULL,Diagnóstico de Avarias em Accionamentos Eléctricos de Elevada Potência Baseados em Conversores Multinível,,,,,,,,,,,,,,,,,,,,,,,
NULL,Lidar com alterações ambientais: mecanismos genéticos e fisiológicos da plasticidade adaptativa,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Dissecção da interligação entre ""checkpoint"" mitótico, envelhecimento e cancro: estudo do destino celular após ""slippage"" mitótico",,,,,,,,,,,,,,,,,,,,,,,
NULL,Kierkegaard - Tradução de Obras 1838-1844,,,,,,,,,,,,,,,,,,,,,,,
NULL,Uma metodologia inovadora para o cálculo das energias livres de associação receptor-fármaco,,,,,,,,,,,,,,,,,,,,,,,
NULL,O lobo e o gado extensivo no Noroeste de Portugal. Um estudo das relações ecológicas.,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Sentimentos cognitivos e sentimentos afectivos: sua natureza, função e inter-relações",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Citocromo c peroxidases bacterianas- Activação, Mecanismo Enzimático e Estrutura",,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação do potencial de recuperação de ecossistemas invadidos por Acacia. Metodologias para o seu controlo,,,,,,,,,,,,,,,,,,,,,,,
NULL,The Immune Response to Allografts: Role of Anti-inflammatory Cytokines,,,,,,,,,,,,,,,,,,,,,,,
NULL,Factores de risco de enfarte do miocárdio em adultos jovens,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo experimental e teórico de interacções magnéticas e transições de fase em monocristais, filmes e compostos intermetálicos de terras raras.",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Detecção temporal de gases traçadores em Portugal, combinando observações de espectrofotometro à superfície e de satélite",,,,,,,,,,,,,,,,,,,,,,,
NULL,Os imigrantes e a população portuguesa: imagens recíprocas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Detecção remota de vórtices de Água Mediterrânica no Atlântico Nordeste (RENA),,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização da ocupação do solo para monitorização ambiental multi-escala com utilização de dados multi-sensor de observação da terra,,,,,,,,,,,,,,,,,,,,,,,
NULL,Trabalho não declarado em zonas urbanas desenvolvidas e deprimidas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desemprego e Endividamento das Famílias,,,,,,,,,,,,,,,,,,,,,,,
NULL,TÉCNICAS MONTE CARLO E DESENVOLVIMENTO DE DETECTORES APLICADOS À FÍSICA MÉDICA,,,,,,,,,,,,,,,,,,,,,,,
NULL,Física de Partículas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Física Teórica das Altas Energias e as suas Interfaces com a Cosmologia e a Física Nuclear,,,,,,,,,,,,,,,,,,,,,,,
NULL,Colaboração na experiência HERA-B,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estrelas como sondas cosmológicas: à procura de matéria supersimétrica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Técnicas para Espectrometria de Raios-Gama de Baixa Energia à Temperatura Ambiente,,,,,,,,,,,,,,,,,,,,,,,
NULL,Detectores de CdTe para polarimetria de raios X e de raios gama,,,,,,,,,,,,,,,,,,,,,,,
NULL,Aceleradores de electrões em canais de plasma: estudo experimental da auto-injecção e aceleração até ao GeV de pacotes de electrões,,,,,,,,,,,,,,,,,,,,,,,
NULL,Comportamento à fadiga e fluência de superligas de níquel sinterizadas,,,,,,,,,,,,,,,,,,,,,,,
NULL,DEPOSIÇÃO QUÕMICA EM SOLUÇÃO DE PIGMENTOS À BASE DE BISMUTO,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeito do magnésio na estrutura e reactividade superficial de vidros de silicato para aplicações biomédicas,,,,,,,,,,,,,,,,,,,,,,,
