,title,projectUrl,acronym
1905,Nanoforum EU Latin America,http://www.mesaplus.utwente.nl/nanoforumeula/,NANOFORUMEULA
1911,Reducing Egg Susceptibility to Contaminations in Avian Production in Europe,http://www.rescape-project.eu/,RESCAPE
1912,Fostering the public debate on university support of female scientists to start a business,http://www.femstart.eu,FEMSTART
1913,Gender Budgeting as an instrument for managing scientific organisations to promote equal opportunities for women and men - with the example of universities,http://www.frauenakademie.de/projekt/eu_gender-budgeting/gender-budgeting_intro.htm,GB_MANAGEMENT
1914,Stimulating Policy Debate on Women and Science Issues in Central Europe,http://wsdebate.tetalap.hu,WS DEBATE
1915,Let_s Talk about Science,http://www.talk-science.eu,LETS!
1916,Encouragement to Advance - Training Seminars for Women Scientists,http://www.cews.org,ENCOUWOMSCI
1917,Promotion and support of the transfer of scientific touring exhibitions at European level,http://www.extrascience.eu,E-CASTEX
1920,European women in science TV Drama on Message,http://www.eurowistdom.eu,EUROWISTDOM
1921,Women on Biotechnology Scientific and feminist approaches,http://wonbit.net,WONBIT
1922,Building a European Network of Academic Mentoring Programmes for Women Scientists,http://www.eument-net.eu,EUMENT-NET
1935,Governance and Ecosystems Management for the CONservation of BIOdiversity,http://www.gemconbio.eu,GEM-CON-BIO
1937,Distributed and Redundant Electro-mechanical nose wheel Steering System,http://www.dress-project.eu/index2.htm,DRESS
1951,Hydrogen from Solar Thermal Energy: High Temperature Solar Chemical Reactor for Co-production of hydrogen and carbon black from natural gas cracking,http://www.promes.cnrs.fr/ACTIONS/Europeenes/solhycarb.htm,SOLHYCARB
1952,Handbook for Approval of Hydrogen Refuelling Stations,http://www.hyapproval.org/,HYAPPROVAL
1953,Generic Fuel Cell Modelling Environment,http://www.redhada.com/genfc/html/fzj.php,GENFC
1954,Global Process To Improve Cynara cardunculus Exploitation for Energy Applications.,http://projects.tecnatom.es/opencms/opencms/Biocard/Web,BIOCARD
1955,New Improvements for Ligno-cellulosic Ethanol,http://www.nile-bioethanol.org/,NILE
1956,Sustainable Economically Efficient Wave Energy Converter,http://www.seewec.org/,SEEWEC
1957,Development and validation of technical and economic feasibility of a multi MW Wave Dragon offshore wave energy converter,http://www.wavedragon.net/index.php?option=com_frontpage&Itemid=1,WAVE DRAGON MW
1958,Solar Hydrogen via Water Splitting in Advanced Monolithic Reactors for Future Solar Power plants.,http://www.hydrosol-project.org/,HYDROSOL II
1962,Advanced Power Converters for Universal and Flexible Power Management in Future Electricity Networks,http://www.eee.nott.ac.uk/uniflex/,UNIFLEX-PM
1964,Full-scale demonstration of robust and high-efficiency wave energy converter,http://www.wavessg.com/index.htm,WAVESSG
1965,"Prediction Of Waves, Wakes and Offshore Wind",http://powwow.risoe.dk/,POWWOW
1968,Diversification for Tobacco Growing Regions in the Southern European Union,http://ipp.boku.ac.at/divtob/home.html,DIVTOB
1971,Precautionary risk methodology in fisheries,http://www-hotel1.it.helsinki.fi/~biotdk/prone/doku.php?do=show&id=prone,PRONE
1972,Computer-Assisted Evaluation of industrial chemical Substances According to Regulations,http://www.caesar-project.eu,CAESAR
1977,CAP reform and building a knowledge-based agriculture in rural areas of the Associated candidate countries,http://cordis.europa.eu/fetch?caller=fp6_proj&action=d&doc=1&cat=proj&query=1167906979870&rcn=75107,CAP-ACC
1978,"Catch, Effort and Discard Estimates in Real-time",http://ceder.jrc.ec.europa.eu,CEDER
1979,Incorporating the extrinsic drivers into fisheries management,http://www.inexfish.org/,IN EX FISH
1984,The Impact of CAP Reform on the Employment Levels in Rural Areas,http://www.eng.auth.gr/mattas/carera.htm,CARERA
1986,Research on Animal and In vitro studies and Numerical methods: Bridging Opportunities through a Workshop,http://www.rainbow-project.eu,RAINBOW
1987,Dyslexia genes and neurobiological pathways,http://www.neurodys.com,NEURODYS
1989,Raise public appearance and perception of LifeSciHealth Projects through communication experts and services,http://www.appear-project.org/,APPEAR
1990,Nuclear Envelope-linked Rare Human Diseases: From Molecular Pathophysiology towards Clinical Applications,http://www.projects.mfpl.ac.at/euro-laminopathies,EURO-LAMINOPATHIES
1991,Towards the development of an effective enzyme replacement therapy for human alpha- mannosidosis,http://www.biochem.uni-kiel.de/hue-man/,HUE-MAN
1993,Optimised and novel oncolytic adenoviruses and pox viruses in the treatment of cancer: Virotherapy combined with molecular chemotherapy,http://www.theradpox.org,THERADPOX
1994,Role of Mobile Genetic Elements in the Spread of Antimicrobial Drug Resistance,http://www.dresp2.com/,DRESP2
2002,Control of Intracellular Calcium in Arrhythmias,http://www.contica.eu,CONTICA
2004,The Danubian Biobank Initiative - Towards Information-based Medicine,http://www.danubianbiobank.de,DANUBIOBANK
2006,Medical Research Initiative South East,http://www.meduni-graz.at/medresin,MEDRESIN
2011,Reducing animal experimentation in pre-clinical predictive drug testing by human hepatic in vitro models derived from embryonic stem cells,http://er-projects.gf.liu.se/~vitrocellomics,VITROCELLOMICS
2015,Development and application of transposons and site-specific integration technologies as non-viral gene delivery methods for ex vivo gene-based therapies,http://www.mdc-berlin.de/izsvak/eng,INTHER
2017,"Bone from blood: Optimised isolation, characterisation and osteogenic induction of mesenchymal stem cells from umbilical cord blood",http://www.bonefromblood.org/,OSTEOCORD
2018,COMBATING RESISTANCE TO ANTIBIOTICS,http://www.eucrab.org,CRAB
2019,Life Science Competence in Europe,http://www.lifecompetence.org,LIFECOMPETENCE
2022,From molecules to networks: understanding synaptic physiology and pathology of the brain through mouse models,http://www.eusynapse.mpg.de/,EUSYNAPSE
2025,Integration of genomics and biodiversity research: implementation of an international platform,http://www.molconnet.org,MOLCONNECT
2039,Youth - actor of social change,http://www.up2youth.org/,UP2YOUTH
2040,Generational approach to the Social Patterns of Relation to Work,http://www.ftu-namur.org/sprew/,SPREW
2042,"Days of Socio-Economy: Education, Employment, Europe",http://www.kpk.gov.pl/triple/index.html,TRIPL-E DOSE
2043,"Privatisation of Public Services and the Impact on Quality, Employment and Productivity",http://www.pique.at,PIQUE
2044,Production of Knowledge Revisited. The Impact of Academic Spin-Offs on public research performance in Europe,http://www.proknow-eu.de,PROKNOW
2046,Dynamic regions in a knowledge-driven global economy: lessons and policy implications for the EU,http://www.esri.ie/dynreg,DYNREG
2047,Quality of life in a changing Europe,http://www.projectquality.org,QUALITY
2052,"High performance (Cost Competitive, long-life and low maintenance) composite bridges for rapid infrastructure renewal",http://www.gestionidi.com/futurebridge,HP FUTURE-BRIDGE
2055,"Research Coordination, assessment, deployment and support to HyCOM",http://www.roads2hy.com/,ROADS2HYCOM
2056,Towards a Large SOFC Power Plant,http://www.vtt.fi/proj/largesofc/?lang=en,LARGE-SOFC
2058,Chemical Looping Combustion CO2-Ready Gas Power,http://www.entek.chalmers.se/~anly/co2/CLCGasPower.html,CLC GAS POWER
2059,Development of solar-grade silicon feedstock for crystalline wafers and cells by purification and crystallisation,http://www.sintef.no/Projectweb/FoXy/,FOXY
2060,Advanced Architectures and Control Concepts for More Microgrids - MORE MICROGRIDS,http://www.microgrids.eu/index.php,MORE MICROGRIDS
2064,A Coordinated Action towards the promotion and consolidation of all RTD activities for large-scale integration of DER in the electricity market,http://www.solid-der.org,SOLID-DER
2065,Integrated European Network for Biomass Co-firing,http://www.netbiocof.net/,NETBIOCOF
2067,Modelling of Energy Technologies Prospective in a General and Partial Equilibrium Framework,http://www.econ.kuleuven.be/mengtech/,MENGTECH
2068,Enhancing SCience Appeal in Learning through Argumentative inTEraction,http://www.escalate.org.il,ESCALATE
2069,European Children's Future University Network - www.universiYOU.net,http://www.ecfun.eu,ECFUN
2070,Agricultural member state modelling for the EU and Eastern European countries,http://www.tnet.teagasc.ie/agmemod/index.html,AGMEMOD 2020
2071,Generation of information and tools to support the management of the avian influenza crisis in poultry,http://www.fluaid.eu/,FLUAID
2072,Fingerprinting Art and Cultural Heritage - In Situ 3D Non-Contact Microscale Documentation and Identification of Paintings and Polychrome Objects,http://www.fingartprint.org,FING-ART-PRINT
2073,Environmental approach to essential fish habitat designation,http://arch.her.hcmr.gr/enviefh/,ENVIEFH
2075,European Technology Platform for Global Animal Health,http://www.ifaheurope.org,ETPGAH
2078,Dynamic Decisions in Maintenance,http://dynamite.vtt.fi/,DYNAMITE
2081,Women scientists in Gender-Specific Technological R&D - How do women scientists in technological R&D respond to the needs of women end-users?,http://www.fpi.lu.se/en/research/wosister,WOSISTER
2082,Empowering Women Engineers Careers in Industrial and Academic Research,http://www.prometea.info,PROMETEA
2095,Intelligent Networked Manufacturing System,http://www.int-manus.org/,INT-MANUS
2098,Carbon nanotubes technology on Si IC's,http://www.imec.be/carbonchip/,CARBONCHIP
2104,Research and innovation in food technologies - brokering European partnership and transfer of knowledge to Poland by series of practical workshops.,http://ec.europa.eu/research/biosociety/food_quality/projects/022_en.html,POLFOOD
2106,Size Effects in Mechanical Properties,http://mse.osu.edu/~andersonp/nanomeso.html,NANOMESO
2108,Strengthening the role of women scientists in Nano-Science,http://www.womeninnano.de,WOMENINNANO
2111,Development of a complete integrated SNP analysis system,http://www.tyndall.ie/projects/snip2chip/,SNIP2CHIP
2115,Enhancement and Exploitation of Soil Biocontrol Agents for Bio-Constraint Management in Crops,http://ec.europa.eu/research/biosociety/food_quality/projects/026_en.html,2E-BCAS IN CROPS
2124,The moving frontier: the changing geography of production in labour intensive industries,http://afroditi.uom.gr/move/,MOVE
2132,Multiscale modelling of recrystallization in metals based on a digital material framework,http://digimat.cemef.org/Public/public_results.htm,DIGIMAT
2133,Label Free Biomolecular Detectors: at the Convergence of Bioengineered Receptors and Microelectronics,http://www.receptronics.org/home.page,RECEPTRONICS
2138,"Enabling technologies for 3D nano photonics: New materials and process technology for real 3D integrated optical circuits, photonic band gap devices and photonic crystals",http://www.projectnewton.com,NEWTON
2158,Towards European Sectorial Testing Networks for Environmental Technologies,http://www.est-testnet.net,TESTNET
2159,A European Technology Platform for Sustainable Chemistry,http://www.suschem.org/,ETP-SC
2160,Fast Advanced Cellular and Ecosystems Information Technologies,http://www.unil.ch/face-it,FACEIT
2161,Non-coding RNAs in bacterial pathogenicity,http://www.projects.mfpl.ac.at/bacrnas,BACRNAS
2162,Neuroprotective strategies for multiple sclerosis,http://www.neuropromise.eu,NEUROPROMISE
2164,Insights into novel therapeutic strategies for a nuclear inclusion disease caused by polyalanine expansion,http://www.opmdpolyala.org,POLYALA
2167,Advancing International Co-operation and Developing Infrastructure for Targeted Screening of Prostate Cancer in Men with Genetic Predisposition,http://www.impact-study.co.uk,AIDIT
2168,Towards Hydrogen and Electricity Production with Carbon Dioxide Capture and Storage,http://www.dynamis-hypogen.com/,DYNAMIS
2169,Traditional United Europe Food,http://www.truefood.eu,TRUEFOOD
2177,Dynamically Reconfigurable Quality Control for Manufacturing and Production Processes Using Learning Machine Vision,http://www.dynavis.org/,DYNAVIS
2178,Multi-scale modelling of Electro-active organic polymers,http://www.modecom-euproject.org/,MODECOM
2179,"BALTIC STATES NETWORK ""WOMEN IN SCIENCES AND HIGH TECHNOLOGY""",http://www.basnet-fp6.eu,BASNET
2180,"Innovation, coordination and collaboration in service driven manufacturing supply chains",http://data.fir.de/projektseiten/incoco/index.php,INCOCO-S
2181,Ultra sensitive magnetic sensors for medical applications,http://biomagsens.free.fr/,BIOMAGSENS
2186,Novel Nano-Template Technology And Its Applications To The Fabrication Of Novel Photonic Devices,http://wiki.bath.ac.uk/display/N2T2/Introduction;jsessionid=A412837149CD76A5FC718F99D5A19205,N2T2 DEVICES
2190,WOMEN in COnstruction scientific REsearch,http://www.women-core.org,WOMEN-CORE
2212,Advanced Virtual Agents for Testing the Accessibility of Rail Stations,http://www.bmtproject.net/avatars/,AVATARS
2213,Towards Lean Combustion,http://www.tlc-project.eu/,TLC
2216,Intelligent roads,http://intro.fehrl.org/,INTRO
2218,Low Cost and High Efficiency CO2 Mobile Air Conditioning system for lower segment cars,http://www.ift.tu-bs.de/bcool/bcool.php,B-COOL
2223,Thermally OPerated Mobile Air Conditioning Systems,http://www.crfproject-eu.org/progetticrf/sito/sites/topmacs/01_home.htm,TOPMACS
2225,Development of Best Practices and Identification of Breakthrough Technologies in Automotive Engineering Simulation,http://www.autosim.org/,AUTOSIM
2227,"Sustainability Impact Assessment of Strategies Integrating Transport, Technology and Energy Scenarios",http://www.isi.fhg.de/trias/index.htm,TRIAS
