title,projectUrl,acronym,return_code,redirect_url
Véhicule Innovants d'Avenir,http://www.si-nos-villes-avaient-des-ailes.com/,VIA,[Errno -2] Name or service not known,
"Promoting and facilitating the participation of SMEs in FP7 EU RTD projects in Surface Transport - automotive, railways, waterborne",http://www.euro-trans.info/,EURO-TRANS_DAYS,200,
Sustainable mobility days,http://www.mobidays.eu/,MOBIDAYS,[Errno -2] Name or service not known,
Visualisation of the exposure of cyclists to traffic on roads,http://www.vectorproject.eu,VECTOR,[Errno -2] Name or service not known,
Development of a coherent approach to human biomonitoring in Europe,http://www.eu-humanbiomonitoring.org/,ESBIO,200,
Realising the economic potential of renewable resources - bioproducts from non-food crops,http://epobio.net/,EPOBIO,Server Error,
Social Services in Multifunctional Farms - Social Farming,http://sofar.unipi.it/,SOFAR,200,
Safeguarded Cultural Heritage-Understanding and Viability for the Enlarged Europe,http://www.arcchip.cz,SAUVEUR,200,
"Agriculture for sustainable development: A dialogue on societal demand, pressures and options for policy",http://www.mtt.fi/sasspo/,SASSPO,200,
Registration of Biological Control Agents,http://www.rebeca-net.de,REBECA,200,
"Methodology Development towards a Label for Environmental, Social and Economic Buildings",http://www.LEnSEbuildings.com,LENSE,200,
Cross-compliance network,http://www.ieep.eu/projectminisites/crosscompliancenetworkproj/index.php,CC NETWORK,404,
"Acceptance of CO2 Capture, Storage - Economics, Policy, and Technology",http://www.accsept.org/,ACCSEPT,200,
Mapping and foresight of agricultural and food research capacity in the new member states and in the candidate countries,http://www.agrifoodresearch.net,EU-AGRI MAPPING,Server Error,
European food consumption validation,http://www.efcoval.eu,EFCOVAL,301,http://www.rivm.nl/
"Eating Out: Habits, Determinants and Recommendations for Consumers and the European Catering Sector",http://www.nut.uoa.gr/hector/about.asp,HECTOR,200,
READY-TO-EAT FOOD FOR BREAKFAST AND SPORT ACTIVITY WITH HIGH CONTENT OF NUTRACEUTICS PREVENTING DISEASE AND PROMOTING PUBLIC HEALTH,http://www.nutra-snacks.com/,NUTRA-SNACKS,404,
NOvel Vegetal-based Extracts Additives for CHEMical-Free FOOD,http://www.nochemfood.eu,NOCHEMFOOD,[Errno -2] Name or service not known,
Measuring the dynamics of organisations and work: proposed guidelines for collecting and interpreting data on organisational change and its economic and social impacts,http://www.MEADOW-project.eu,MEADOW,200,
European Social Survey Round 4 - Improving Social Measurement in Europe.,http://ess.nsd.uib.no/ess/round4/,ESS4,301,http://www.europeansocialsurvey.org/
Accurate Income Measurement for the Assessment of Public Policies,http://www.iser.essex.ac.uk/research/euromod/aim-ap-project,AIM-AP,404,
Understanding the Relationship between Knowledge and Competitiveness in the Enlarging European Union,http://www.iwh-halle.de/projects/uknow/index.html,U-KNOW,200,
"Research Infrastructure Wageningen NMR Centre: NMR in Agriculture, Food and Biology",http://www.wnmrc.wur.nl  ,WNMRC,301,http://www.wageningenur.nl/en/Expertise-Services/Facilities/Wageningen-NMR-Centre.htm
Researching Inequality through Science and Technology,http://www.resist-research.net,RESIST,200,
European Science Festival: Itinerant Exhibitions,http://esciential.festivalscienza.it/,ESCIENTIAL - I.E.,200,
Europe Science and the City: Promoting Scientific Culture at local level,http://www.escity.org,ESCITY,200,
NEw Standby Lidar InstrumEnt,http://neslie.iti.gr/index.php?page=about,NESLIE,timed out,
Networking on conservation and use of plant genetic resources in Europe and Asia,http://www.diverseeds.eu/,DIVERSEEDS,200,
European Union-Developing Countries Laser Processing Initiative,http://www.laser-zentrum-hannover.de/en/projects/index.php,EUDEVLAS,302,http://www.lzh.de/
Sustainable Pavements for European New Member States,http://spens.fehrl.org/,SPENS,200,
FORUM FOR ALLERGY PREVENTION,http://www.forallvent.info,FORALLVENT,200,
European research for the Latin-American Seafood industry,http://www.eurolatseaproject.eu,EUROLATSEA,[Errno -2] Name or service not known,
Current situation and potential of the bio-refinery concept in the EU : strategic framework and guidelines for its development,http://www.biorefinery-euroview.eu/biorefinery/public/index.html,BIOREFINERY EUROVIEW,[Errno -2] Name or service not known,
Hydrogen Railway Applications International Lighthouse,http://www.hyrail.eu/pages/introduction.html,HYRAIL,404,
New Materials for Extreme Environments,http://www.extremat.org/,EXTREMAT IP,200,
"Development of a harmonised ""European Hydrogen Energy RoAdmap"" by a balanced group of partners from industry, European regions and technical and socio-economic sceanario and modelling experts",http://www.hyways.de/,HYWAYS,200,
In-situ R&D Laboratory for Geological Storage of CO2 (CO2SINK),http://www.co2sink.org,CO2SINK,200,
Safety of Hydrogen as an Energy Carrier (HYSAFE),http://www.hysafe.org/,HYSAFE,200,
Integrated System for driver TRaining and Assessment using Interactive education tools and New training curricula for ALL modes of road transport,http://www.trainall-eu.org,TRAIN-ALL,302,http://ww1.trainall-eu.org/
Automotive Chassis Development for 5-Days Cars,http://www.acdc-project.org/public/,AC-DC,404,
ECONOMICAL AND SUSTAINABLE PAVEMENT INFRASTRUCTURE FOR SURFACE TRANSPORT,http://dspace-unipr.cilea.it/bitstream/1889/728/1/Musacchi.pdf,ECOLANES,301,http://dspace-unipr.cineca.it/bitstream/1889/728/1/Musacchi.pdf
LITEBUS-MODULAR LIGHTWEIGHT SANDWICH BUS CONCEPT,http://www.litebus.com/,LITEBUS,200,
Powered Two-wheelers (PTW) Integrated Safety,http://www.pisa-project.eu,PISA,200,
Non-noble catalysts for proton exchange membrane fuel cell anodes,http://fcanode.jrc.ec.europa.eu/participants.php,FCANODE,timed out,
Intelligent Route Guidance of Heavy Vehicles,http://heavyroute.fehrl.org/,HEAVYROUTE,200,
TAILORED ON-BOARD ACTIVATED AGENTS PRODUCTION FOR EXHAUST AFTERTREATMENT PERFORMANCE ENHANCEMENT,http://www.crf.it,TOP EXPERT,301,https://www.crf.it/IT
Supervised implementation of sustainable urban transport concepts,http://www.transpower-rp6.org,TRANSPOWER,408,
Technology Platform for European Road Transport Research,http://www.ertrac.org/,ERTRAC II,200,
Design of improved and competitive products using an integrated decision support system for ship production and operation,http://www.anast-eu.ulg.ac.be,IMPROVE,200,
Strengthening road transport research cooperation between Europe and emerging international markets,http://www.simbaproject.org,SIMBA,200,
Central European Research in TrAnsport INfrastructure,http://certain.fehrl.org/,CERTAIN,200,
ASSESSMENT OF LIFE-CYCLE EFFECT OF REPAIRS ON TANKERS,http://alert.ncl.ac.uk/,ALERT,200,
Gender mainstreaming European transport research and policies; building the knowledge basis and mapping good practices,http://koensforskning.soc.ku.dk/projekter/transgen/,TRANSGEN,200,
Container Handling in Intermodal Nodes - Optimal and Secure,http://www.chinos-rfid.eu/,CHINOS,[Errno -2] Name or service not known,
Integration of two-component ceramic injection moulding for large-scale production of novel multifunctional ceramic components for automotive and railway applications,http://www.carcim.eu/,CARCIM,200,
Benchmarking of the European Hydrogen Energy Roadmap HyWays with International Partners,http://www.hyways-iphe.org/,HYWAYS-IPHE,200,
Installation permitting guidance for hydrogen and fuel cells stationary applications,http://www.hyperproject.eu/,HYPER,403,
"Form - it ""Take part in research""",http://www.form-it.eu,FORM-IT,200,
HOP! - Macro-economic impact of High Oil Price in Europe,http://www.hop-project.eu/,HOP!,200,
Establishment of an international strategic development between leading european technical universities with the aim of increasing the number of female professors in natural science and engineering,http://www.idealeague.org/tandemplus,TANDEMPLUS IDEA,404,
Survey of the University Career of Female Scientists at Life Sciences versus Technical Universities,http://www.unicafe.ee,UNICAFE,[Errno -2] Name or service not known,
Information for a choice: Empowering young women through learning for technical professions and science careers,http://www.ifac-project.eu,IFAC,[Errno -2] Name or service not known,
Assessing the Toxicity and Hazard of Non-dioxin-like PCBs present in food,http://ki.se/ki/jsp/polopoly.jsp?d=8551&a=30551&l=sv,ATHON,404,
Speeding collaborations in the life science and health domain of the European research area and beyond,http://www.spidera.eu/,SPIDERA FOR LIFE,200,
A pan-European women ambassadors programme bringing role models to schools and universities to stimulate and mobilise girls and young women for studies and careers in SET,http://www.set-routes.org,SET-ROUTES,200,
Science popularisation TV bringing those the knoweldge society to those not yet participating.,http://xlab.tv,XJENZA-TV,302,http://www.um.edu.mt/projects/xjenzatv/
Supporting SME-academia collaboration in the area of biomedical research in FP7 through efficient matching facilities and tailor-made information with special focus on NMS and ACC,http://www.smesgohealth.org,SMES GO HEALTH,301,http://smesgohealth.org/
Training of young ScanBalt LSH Scientists in project and innovation management and economic exploitation,http://www.scanbalt.org/projects/finalised+projects/trayss+prime,TRAYSS PRIME,200,
Bio entrepreneur boot camp: starting life science companies,http://www.eurobiobiz.com,BIOBOOTCAMP,200,
Mapping health research in Europe,http://www.research4health.eu/,HR4E,[Errno -2] Name or service not known,
Development of research management training for doctoral research students,http://www.remat-project.eu,REMAT,301,http://remat.tutech.eu/
Intellectual property rights and assets management course,http://www.mci.edu/ipram,IPRAM,400,
Boost AUTOmotive SMEs participation IN FP7,http://www.auto-in-fp7.org,AUTO-IN,[Errno -2] Name or service not known,
Cellular Structures for Impact Performance,http://www.easn.net/supported-projects/celpact/,CELPACT,404,
Coordination Action of the European Network of Territorial Intelligence,http://www.territorial-intelligence.eu/caenti/,CAENTI,404,
Safety In Motion,http://www.sim-eu.org,SIM,200,
Post-treAtment for the next Generation Of Diesel Engines,http://www.transport-research.info/web/projects/project_details.cfm?id=28337&backlink=browse_funding.cfm&referer=europeanorigin*6%7cparentprogrammes*36084%7cispostback*true,PAGODE,301,http://www.transport-research.info/project/post-treatment-next-generation-diesel-engines
Information Network for Quiet European Road Surface Technologies,http://www.fehrl.org/?m=89,INQUEST,200,
Innovative particle trap system for future diesel engines,http://www.fev.com,IPSY,200,
Assessment and rehabilitation of Central European highway structures,http://www.transport-research.info/upload/documents/201002/20100215_124858_91224_trs%20road%20transport.pdf,ARCHES,404,
Hydrogen storage in carbon cones,http://www.hycones.eu,HYCONES,403,
Nanotechnology for advanced rechargeable polymer lithium batteries,http://www.nanopolibat.org/public/,NANOPOLIBAT,[Errno -2] Name or service not known,
Testing network for verification of air emissions abatement technologies,http://www.airtv.eu,AIRTV,403,
TRENDS AND INDICATORS FOR MONITORING THE EU THEMATIC STRATEGY ON SUSTAINABLE DEVELOPMENT OF URBAN ENVIRONMENT,http://cic.vtt.fi/projects/tissue/index2.html,TISSUE,200,
Sustainable batteries,http://www.battery-electric.com/,SUBAT,200,
Clean Hydrogen-rich Synthesis Gas,http://www.chrisgas.com/,CHRISGAS,200,
Action plan for high-priority renewable energy initiatives in Southern and Eastern Mediterranean area,http://www.remap-ec.eu/FR/Page_accueil_remap.php,REMAP,403,
Design of Effective and sustainable control strategies for LIVER fluke in Europe,http://www.deliver-project.eu/,DELIVER,200,
Europe - China Cooperation in Green Electronics Production Research,http://www.ecgepro.eu/,EC-GEPRO,Server Error,
The smart Bio-adaptive Hand prosthesis,http://www.elmat.lth.se/~smarthand/,SMARTHAND,301,http://bme.lth.se/
Support for Sustainable Transport Research in Slovakia (SURFTRAN),http://www.utc.sk/cetra/cetraen/popisprojektusurftranen.htm,SURFTRAN,200,
Diamond to retina artificial micro-interface structures,http://www.neurons-on-diamond.org,DREAMS,200,
Freshly baked breads with improvement of nutritional quality and low energy demanding for the benefit of the consumer and of the environment.,http://eu-freshbake.eu/eufreshbake,EU-FRESHBAKE,200,
Composites-on-Tour-2,http://www.compositesontour.be,COT-2,302,http://sirius.mtm.kuleuven.be/Research/C2/comptour/
Opening channels of communication between the associated candidate countries and the EU in ecological farming,http://www.channel.uni-corvinus.hu/,CHANNEL,timed out,
Central European Centre for Women and Youth in Science,http://www.cec-wys.org,CEC-WYS,403,
"Towards functional foods for oral health care ? isolation, identification and evaluation of beverage and food components with anti-caries and/or anti-gingivitis activities",http://www.ucl.ac.uk/eastman/nutrident/index.php,NUTRIDENT,404,
Nanoforum EU Latin America,http://www.mesaplus.utwente.nl/nanoforumeula/,NANOFORUMEULA,404,
Reducing Egg Susceptibility to Contaminations in Avian Production in Europe,http://www.rescape-project.eu/,RESCAPE,[Errno -2] Name or service not known,
Fostering the public debate on university support of female scientists to start a business,http://www.femstart.eu,FEMSTART,timed out,
